year,month,era,key_event,category,mental_state,intensity,source,track_theme,_themes_list,matched_themes,matched_tracks,n_tracks,event_coef_mean,event_coef_median,event_coef_min,event_coef_max,matched_themes_str,matched_tracks_str
2023,5,Silence Era,Small leaks,music,neutral,2,Variety,"self-sabotage, guilt, honesty","['self-sabotage', 'guilt', 'honesty']","['self-sabotage', 'guilt', 'honesty']","[{'track': np.float64(75.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(202.0), 'coef': 43.0}]",3,72.66666666666667,84.0,43.0,91.0,"self-sabotage, guilt, honesty",75.0 (91.000); 33.0 (84.000); 202.0 (43.000)
2023,6,Silence Era,Marriage to Bianca,family,neutral,2,NYTimes,"affection, reconciliation","['affection', 'reconciliation']","['affection', 'reconciliation']","[{'track': np.float64(101.0), 'coef': 83.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(178.0), 'coef': 46.0}]",3,62.666666666666664,59.0,46.0,83.0,"affection, reconciliation",101.0 (83.000); 166.0 (59.000); 178.0 (46.000)
2023,7,Silence Era,Low media presence,personal,neutral,1,Guardian,"fame, identity, isolation","['fame', 'identity', 'isolation']","['fame', 'identity', 'isolation']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(59.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",19,69.73684210526316,76.0,40.0,91.0,"fame, identity, isolation",79.0 (91.000); 67.0 (91.000); 78.0 (91.000); 71.0 (91.000); 69.0 (91.000); 33.0 (84.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 53.0 (76.000); 50.0 (76.000); 66.0 (74.000); 59.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 200.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2023,8,Silence Era,Music snippets leak,music,neutral,2,Pitckfork,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2023,9,Silence Era,Design collaborations,fashion,neutral,2,Forbes,"blame, separation, conflict","['blame', 'separation', 'conflict']","['blame', 'separation', 'conflict']","[{'track': np.float64(77.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(17.0), 'coef': 81.0}, {'track': np.float64(64.0), 'coef': 74.0}, {'track': np.float64(91.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(170.0), 'coef': 59.0}, {'track': np.float64(138.0), 'coef': 54.0}, {'track': np.float64(174.0), 'coef': 46.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(193.0), 'coef': 43.0}, {'track': np.float64(198.0), 'coef': 43.0}]",14,62.285714285714285,59.0,43.0,91.0,"blame, separation, conflict",77.0 (91.000); 33.0 (84.000); 17.0 (81.000); 64.0 (74.000); 91.0 (74.000); 148.0 (59.000); 154.0 (59.000); 156.0 (59.000); 170.0 (59.000); 138.0 (54.000); 174.0 (46.000); 189.0 (46.000); 193.0 (43.000); 198.0 (43.000)
2023,10,Silence Era,Private performances,music,neutral,2,RollingStone,"fame, identity, isolation","['fame', 'identity', 'isolation']","['fame', 'identity', 'isolation']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(59.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",19,69.73684210526316,76.0,40.0,91.0,"fame, identity, isolation",79.0 (91.000); 67.0 (91.000); 78.0 (91.000); 71.0 (91.000); 69.0 (91.000); 33.0 (84.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 53.0 (76.000); 50.0 (76.000); 66.0 (74.000); 59.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 200.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2023,11,Silence Era,Album rumors return,music,neutral,2,Billboard,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2023,12,Silence Era,No controversies,personal,neutral,1,--,"judgment, misunderstanding, struggle","['judgment', 'misunderstanding', 'struggle']","['judgment', 'misunderstanding', 'struggle']","[{'track': np.float64(68.0), 'coef': 91.0}, {'track': np.float64(130.0), 'coef': 84.0}, {'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(90.0), 'coef': 74.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(160.0), 'coef': 59.0}, {'track': np.float64(144.0), 'coef': 54.0}, {'track': np.float64(175.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(203.0), 'coef': 43.0}]",15,64.93333333333334,59.0,43.0,91.0,"judgment, misunderstanding, struggle",68.0 (91.000); 130.0 (84.000); 135.0 (84.000); 7.0 (81.000); 121.0 (77.000); 87.0 (74.000); 90.0 (74.000); 149.0 (59.000); 151.0 (59.000); 160.0 (59.000); 144.0 (54.000); 175.0 (46.000); 187.0 (46.000); 191.0 (43.000); 203.0 (43.000)
2024,1,Silence Era,Minimal output,personal,neutral,1,--,intro,['intro'],['intro'],"[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,intro,21.0 (84.000); 0.0 (81.000)
2024,2,Silence Era,Studio activity increases,music,creative_peak,3,Pitckfork,"burnout, overload, chaos","['burnout', 'overload', 'chaos']","['burnout', 'overload', 'chaos']","[{'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(218.0), 'coef': 40.0}]",9,59.77777777777778,46.0,40.0,91.0,"burnout, overload, chaos",71.0 (91.000); 129.0 (84.000); 109.0 (77.000); 87.0 (74.000); 181.0 (46.000); 199.0 (43.000); 201.0 (43.000); 209.0 (40.000); 218.0 (40.000)
2024,3,Silence Era,No controversies,personal,neutral,1,Guardian,"judgment, misunderstanding, struggle","['judgment', 'misunderstanding', 'struggle']","['judgment', 'misunderstanding', 'struggle']","[{'track': np.float64(68.0), 'coef': 91.0}, {'track': np.float64(130.0), 'coef': 84.0}, {'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(90.0), 'coef': 74.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(160.0), 'coef': 59.0}, {'track': np.float64(144.0), 'coef': 54.0}, {'track': np.float64(175.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(203.0), 'coef': 43.0}]",15,64.93333333333334,59.0,43.0,91.0,"judgment, misunderstanding, struggle",68.0 (91.000); 130.0 (84.000); 135.0 (84.000); 7.0 (81.000); 121.0 (77.000); 87.0 (74.000); 90.0 (74.000); 149.0 (59.000); 151.0 (59.000); 160.0 (59.000); 144.0 (54.000); 175.0 (46.000); 187.0 (46.000); 191.0 (43.000); 203.0 (43.000)
2024,4,Silence Era,Private fashion work,fashion,neutral,2,Forbes,"flexing, style, ego","['flexing', 'style', 'ego']","['flexing', 'style', 'ego']","[{'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(72.0), 'coef': 91.0}, {'track': np.float64(131.0), 'coef': 84.0}, {'track': np.float64(47.0), 'coef': 76.0}, {'track': np.float64(48.0), 'coef': 76.0}, {'track': np.float64(122.0), 'coef': 65.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(155.0), 'coef': 59.0}, {'track': np.float64(172.0), 'coef': 59.0}, {'track': np.float64(177.0), 'coef': 46.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(190.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(204.0), 'coef': 43.0}]",14,63.357142857142854,62.0,43.0,91.0,"flexing, style, ego",69.0 (91.000); 72.0 (91.000); 131.0 (84.000); 47.0 (76.000); 48.0 (76.000); 122.0 (65.000); 124.0 (65.000); 155.0 (59.000); 172.0 (59.000); 177.0 (46.000); 189.0 (46.000); 190.0 (43.000); 201.0 (43.000); 204.0 (43.000)
2024,5,Silence Era,Small leaks online,music,neutral,2,Variety,"protection, paranoia","['protection', 'paranoia']","['protection', 'paranoia']","[{'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(114.0), 'coef': 77.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(145.0), 'coef': 54.0}, {'track': np.float64(179.0), 'coef': 46.0}]",6,62.166666666666664,59.5,46.0,77.0,"protection, paranoia",109.0 (77.000); 114.0 (77.000); 128.0 (65.000); 139.0 (54.000); 145.0 (54.000); 179.0 (46.000)
2024,6,Silence Era,Appearance in viral video,public,neutral,1,NYTimes,"chaos, identity, fame","['chaos', 'identity', 'fame']","['chaos', 'identity', 'fame']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",24,67.16666666666667,76.0,40.0,91.0,"chaos, identity, fame",67.0 (91.000); 69.0 (91.000); 71.0 (91.000); 78.0 (91.000); 79.0 (91.000); 33.0 (84.000); 129.0 (84.000); 105.0 (77.000); 119.0 (77.000); 106.0 (77.000); 109.0 (77.000); 50.0 (76.000); 53.0 (76.000); 87.0 (74.000); 66.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 199.0 (43.000); 200.0 (43.000); 201.0 (43.000); 209.0 (40.000); 213.0 (40.000); 221.0 (40.000)
2024,7,Silence Era,Music activity increases,music,creative_peak,3,Pitckfork,"drugs, addiction, music, criticism of the authorities","['drugs', 'addiction', 'music', 'criticism of the authorities']","['drugs', 'addiction', 'music', 'criticism of the authorities']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(28.0), 'coef': 84.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(1.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}]",7,82.57142857142857,83.0,81.0,84.0,"drugs, addiction, music, criticism of the authorities",27.0 (84.000); 28.0 (84.000); 31.0 (84.000); 96.0 (83.000); 1.0 (81.000); 6.0 (81.000); 13.0 (81.000)
2024,8,Silence Era,Live sightings,public,neutral,1,Guardian,"chaos, spectacle, ego","['chaos', 'spectacle', 'ego']","['chaos', 'spectacle', 'ego']","[{'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(72.0), 'coef': 91.0}, {'track': np.float64(131.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(48.0), 'coef': 76.0}, {'track': np.float64(47.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(122.0), 'coef': 65.0}, {'track': np.float64(155.0), 'coef': 59.0}, {'track': np.float64(172.0), 'coef': 59.0}, {'track': np.float64(177.0), 'coef': 46.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(190.0), 'coef': 43.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(204.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}]",21,63.904761904761905,65.0,40.0,91.0,"chaos, spectacle, ego",69.0 (91.000); 71.0 (91.000); 72.0 (91.000); 131.0 (84.000); 129.0 (84.000); 109.0 (77.000); 48.0 (76.000); 47.0 (76.000); 87.0 (74.000); 124.0 (65.000); 122.0 (65.000); 155.0 (59.000); 172.0 (59.000); 177.0 (46.000); 181.0 (46.000); 189.0 (46.000); 190.0 (43.000); 199.0 (43.000); 201.0 (43.000); 204.0 (43.000); 209.0 (40.000)
2024,9,Silence Era,Unreleased tracks surface,music,neutral,2,RollingStone,"nostalgia, R&B, romance","['nostalgia', 'r&b', 'romance']","['nostalgia', 'r&b', 'romance']","[{'track': np.float64(5.0), 'coef': 81.0}, {'track': np.float64(11.0), 'coef': 81.0}, {'track': np.float64(110.0), 'coef': 77.0}, {'track': np.float64(117.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}]",5,78.4,77.0,76.0,81.0,"nostalgia, r&b, romance",5.0 (81.000); 11.0 (81.000); 110.0 (77.000); 117.0 (77.000); 53.0 (76.000)
2024,10,Silence Era,Partnership rumors,business,neutral,2,Forbes,"conflict, reputation, pressure","['conflict', 'reputation', 'pressure']","['conflict', 'reputation', 'pressure']","[{'track': np.float64(30.0), 'coef': 84.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(41.0), 'coef': 84.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(91.0), 'coef': 74.0}, {'track': np.float64(148.0), 'coef': 59.0}, {'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(170.0), 'coef': 59.0}, {'track': np.float64(138.0), 'coef': 54.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(193.0), 'coef': 43.0}, {'track': np.float64(198.0), 'coef': 43.0}]",13,63.23076923076923,59.0,43.0,84.0,"conflict, reputation, pressure",30.0 (84.000); 33.0 (84.000); 41.0 (84.000); 56.0 (74.000); 91.0 (74.000); 148.0 (59.000); 154.0 (59.000); 156.0 (59.000); 170.0 (59.000); 138.0 (54.000); 189.0 (46.000); 193.0 (43.000); 198.0 (43.000)
2024,11,Silence Era,Personal life stable,personal,neutral,1,--,"love, stability, renewal","['love', 'stability', 'renewal']","['love', 'stability', 'renewal']","[{'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(36.0), 'coef': 84.0}, {'track': np.float64(133.0), 'coef': 84.0}, {'track': np.float64(111.0), 'coef': 77.0}, {'track': np.float64(120.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(183.0), 'coef': 46.0}, {'track': np.float64(214.0), 'coef': 40.0}]",11,74.45454545454545,77.0,40.0,91.0,"love, stability, renewal",78.0 (91.000); 27.0 (84.000); 31.0 (84.000); 36.0 (84.000); 133.0 (84.000); 111.0 (77.000); 120.0 (77.000); 50.0 (76.000); 53.0 (76.000); 183.0 (46.000); 214.0 (40.000)
2024,12,Silence Era,No major events,personal,neutral,1,--,"war, cowardice, politics","['war', 'cowardice', 'politics']","['war', 'cowardice', 'politics']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(40.0), 'coef': 84.0}, {'track': np.float64(93.0), 'coef': 83.0}]",3,86.0,84.0,83.0,91.0,"war, cowardice, politics",79.0 (91.000); 40.0 (84.000); 93.0 (83.000)
2025,1,New Era,,personal,neutral,1,--,"girl, rep, support","['girl', 'rep', 'support']","['girl', 'rep', 'support']","[{'track': np.float64(24.0), 'coef': 84.0}, {'track': np.float64(8.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"girl, rep, support",24.0 (84.000); 8.0 (81.000)
2025,2,New Era,XTwitter account terminated,public,public_controversy,4,Variety,"college expulsion, drug propaganda","['college expulsion', 'drug propaganda']","['college expulsion', 'drug propaganda']","[{'track': np.float64(2.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"college expulsion, drug propaganda",2.0 (81.000)
2025,3,New Era,Minimal public activity,personal,neutral,1,Guardian,"toxicity, idleness, society, alcohol, oblivion, cynicism","['toxicity', 'idleness', 'society', 'alcohol', 'oblivion', 'cynicism']","['toxicity', 'idleness', 'society', 'alcohol', 'oblivion', 'cynicism']","[{'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(98.0), 'coef': 83.0}, {'track': np.float64(118.0), 'coef': 77.0}, {'track': np.float64(49.0), 'coef': 76.0}]",4,79.75,80.0,76.0,83.0,"toxicity, idleness, society, alcohol, oblivion, cynicism",96.0 (83.000); 98.0 (83.000); 118.0 (77.000); 49.0 (76.000)
2025,4,New Era,Studio rumors,music,neutral,2,Pitckfork,"chaos, fame, consequences","['chaos', 'fame', 'consequences']","['chaos', 'fame', 'consequences']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",19,68.63157894736842,76.0,40.0,91.0,"chaos, fame, consequences",67.0 (91.000); 69.0 (91.000); 71.0 (91.000); 33.0 (84.000); 129.0 (84.000); 105.0 (77.000); 119.0 (77.000); 109.0 (77.000); 106.0 (77.000); 50.0 (76.000); 53.0 (76.000); 87.0 (74.000); 66.0 (74.000); 181.0 (46.000); 199.0 (43.000); 200.0 (43.000); 201.0 (43.000); 209.0 (40.000); 213.0 (40.000)
2025,5,New Era,Private life,personal,neutral,1,--,"vulnerability, confession, identity","['vulnerability', 'confession', 'identity']","['vulnerability', 'confession', 'identity']","[{'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",13,63.30769230769231,65.0,40.0,91.0,"vulnerability, confession, identity",78.0 (91.000); 79.0 (91.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 66.0 (74.000); 128.0 (65.000); 166.0 (59.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 213.0 (40.000); 221.0 (40.000)
