tweet_id,text,favorite_count,retweet_count,user_id,user_name,user_screen_name,followers_count,cleaned_text,emotion,date,time,emotion_clean,Emotion,Valence,Arousal,Emotion_clean,TweetEmotionScore
1338,this next text is not directly at Kweli.  It just came to my phone at the same time.,0.0,0,169686021,KANYE WEST,kanyewest,28126936.0,next text directly kweli came phone time,Anxiety,30.04.2018,23:07:10,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1339,change I want to we need,79931.0,15340,169686021,ye,kanyewest,29337530.0,change want need,Confidence,12.09.2018,18:58:09,confidence,confidence,70,60,confidence,35.42000000000001
1340,Sanaa chair is good,46644.0,2262,169686021,ye,kanyewest,30897753.0,sanaa chair good,Defiance,15.07.2020,01:08:13,defiance,defiance,40,85,defiance,37.309999999999995
1341,I don’t wanna see no woke tweets or hear no woke raps ... it’s show time ... it’s a whole different energy right now,52444.0,6959,169686021,ye,kanyewest,30999172.0,dont wanna see woke tweets hear woke raps show time whole different energy right,Neutral,16.09.2020,01:44:58,neutral,neutral,50,40,neutral,-14.38
1342,Since Lex asked me to be specific… this is a hero of mine David Simon     He’s never done anything wrong to me and…,37161.0,1730,169686021,ye,kanyewest,32258710.0,since lex asked specific hero mine david simon hes never done anything wrong,Neutral,04.11.2022,01:20:12,neutral,neutral,50,40,neutral,-14.88
1343,I need me and Rih to have Jay open every one of our albums out of respect and lineage and Drake and Nikki have Wayn…,115460.0,11862,169686021,ye,kanyewest,30914189.0,need rih jay open every one albums respect lineage drake nikki wayn,Love,25.07.2020,20:21:43,love,love,90,70,love,70.34000000000002
1344,I’ve made mistakes and have karma   No man is perfect     The universe will test us,62541.0,16154,169686021,ye,kanyewest,29337530.0,ive made mistakes karma man perfect universe test us,Humility,14.12.2018,06:46:18,humility,humility,60,85,humility,58.85
1345,"YEEZY FOAM RUNNER MADE IN USA NOW AVAILABLE



#WESTDAYEVER",52756.0,5330,169686021,ye,kanyewest,30798949.0,yeezy foam runner made usa available westdayever,Love,26.06.2020,22:01:00,love,love,90,70,love,70.34000000000002
1346,If I don’t lose myself... it’s not me -George Condo,31903.0,5602,169686021,ye,kanyewest,29337530.0,dont lose george condo,Optimism,28.08.2018,03:09:36,optimism,optimism,80,65,optimism,53.129999999999995
1347,I stand by Balenciaga and denounce all witch hunts and I cancel cancel culture  Jesus is King     Ending traffickin…,0.0,0,169686021,ye,kanyewest,32246402.0,stand balenciaga denounce witch hunts cancel cancel culture jesus king ending traffickin,Surprise,02.12.2022,03:25:17,surprise,surprise,50,70,surprise,28.26
1348,I am able to experience first hand how people who have mental health issues get written off by society.    Don’t li…,25672.0,4024,169686021,ye,kanyewest,29368668.0,able experience first hand people mental health issues get written society dont li,Inspiration,15.12.2018,12:49:12,inspiration,inspiration,85,75,inspiration,71.77
1349,Us real music guys wanna have fun too,15280.0,5789,169686021,,,,us real music guys wanna fun,Joy,24.02.2016,18:40:22,joy,joy,90,80,joy,83.22
1350,THANK YOU DAVE FOR HOPPING ON A JET TO COME SEE ME DOING WELL       DAVE YOU ARE A GOD SEND AND A TRUE FRIEND    AL…,303567.0,36566,169686021,ye,kanyewest,30914189.0,thank dave hopping jet come see well dave god send true friend al,Neutral,21.07.2020,17:28:53,neutral,neutral,50,40,neutral,-14.88
1351,the concept of loving people has a stigma,32394.0,5923,169686021,ye,kanyewest,29337530.0,concept loving people stigma,Pride,26.04.2018,17:24:51,pride,pride,65,70,pride,43.04
1352,adidas have been great partners and they've let Yeezy be Yeezy.  This could've never happened at Nike,70106.0,10802,169686021,ye,kanyewest,29337530.0,adidas great partners theyve let yeezy yeezy couldve never happened nike,Humility,25.04.2018,15:06:30,humility,humility,60,85,humility,58.85
1353,It’s not just you the world stigmatizes is and calls us crazy,22314.0,2901,169686021,ye,kanyewest,29337530.0,world stigmatizes calls us crazy,Anxiety,14.12.2018,03:19:19,anxiety,anxiety,25,70,anxiety,1.4599999999999993
1354,Pulling up in the may bike 😂,275626.0,52950,169686021,ye,kanyewest,29613974.0,pulling may bike,Optimism,23.12.2018,00:54:04,optimism,optimism,80,65,optimism,52.629999999999995
1355,I CAN BEAT BIDEN OFF OF WRITE INS #2020VISION,151179.0,15883,169686021,ye,kanyewest,30914189.0,beat biden write ins vision,Joy,25.07.2020,18:21:26,joy,joy,90,80,joy,83.72
1356,"Kobe, We love you brother

We’re praying for your family and appreciate the life you’ve lived and all the inspirati…",906358.0,129155,169686021,ye,kanyewest,30762630.0,kobe love brother praying family appreciate life youve lived inspirati,Anxiety,26.01.2020,22:20:43,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1357,"I’m a human being… I’m an artist, bro…",36268.0,20767,169686021,,,,im human im artist bro,Neutral,13.02.2016,08:21:51,neutral,neutral,50,40,neutral,-14.88
1358,Hang 10 Northy,12279.0,622,169686021,ye,kanyewest,30905763.0,hang northy,Optimism,15.08.2020,04:00:28,optimism,optimism,80,65,optimism,53.129999999999995
1359,"Closed on Sunday 
             World premiere 
                  11 28 19",0.0,0,169686021,ye,kanyewest,29396640.0,closed sunday world premiere,Solidarity,27.11.2019,17:02:20,solidarity,solidarity,25,75,solidarity,8.65
1360,The Pablo pop up was almost a pop up of influence.,11263.0,2739,169686021,,,,pablo pop almost pop influence,Inspiration,22.03.2016,23:40:32,inspiration,inspiration,85,75,inspiration,71.77
1361,"I am giving back to my fans.

All Bitcoin sent to my address below will be sent back doubled. I am only doing a max…",0.0,0,169686021,ye,kanyewest,29821986.0,giving back fans bitcoin sent address sent back doubled max,Neutral,15.07.2020,21:03:41,neutral,neutral,50,40,neutral,-14.88
1362,we should be able to participate in social media without having to show how many followers or likes we have. Just l…,217481.0,46725,169686021,ye,kanyewest,29337530.0,able participate social media without show many followers likes l,Sadness,20.09.2018,14:16:03,sadness,sadness,20,40,sadness,-45.940000000000005
1363,Uuuum trying to figure out how to do the Indiana Jones bolder as a door in real life ...uuum ...yeah,41789.0,3033,169686021,ye,kanyewest,30914189.0,uuuum trying figure indiana jones bolder door real life uuum yeah,Frustration,09.08.2020,03:28:31,frustration,frustration,30,75,frustration,13.909999999999998
1364,Some true artist are a bit crazy   Everybody is not Programed,33294.0,6185,169686021,ye,kanyewest,29337530.0,true artist bit crazy everybody programed,Pride,14.12.2018,03:19:53,pride,pride,65,70,pride,44.04
1365,"the being formally known as Kanye West   

I am YE",227408.0,41160,169686021,ye,kanyewest,29337530.0,formally known kanye west ye,Joy,29.09.2018,15:48:56,joy,joy,90,80,joy,83.72
1366,"Romans 8:31 “If God is for us, who can be against us?!”",217706.0,46980,169686021,ye,kanyewest,30905763.0,romans god us us,Neutral,21.08.2020,20:02:03,neutral,neutral,50,40,neutral,-15.88
1367,Kriss and Kim call me now,0.0,0,169686021,ye,kanyewest,29876438.0,kriss kim call,Calm,21.07.2020,02:13:15,calm,calm,75,25,calm,-8.65
1368,Bari challenged me when no one else did and when he got in trouble I was scared to say he was my friend just like I…,31323.0,3879,169686021,ye,kanyewest,29337530.0,bari challenged one else got trouble scared say friend like,Optimism,27.09.2018,00:07:01,optimism,optimism,80,65,optimism,53.129999999999995
1369,No one would ever choose to end up in a mental hospital and diagnosed with a mental disorder but god chose me to pu…,40212.0,4591,169686021,ye,kanyewest,29368668.0,one would ever choose end mental hospital diagnosed mental disorder god chose pu,Neutral,15.12.2018,12:47:49,neutral,neutral,50,40,neutral,-14.38
1370,"Aye Billboard you could use the term “unauthorized"" but never refer to anything that me and Tyler do as fake out of respect to musicians…",37720.0,13433,169686021,,,,aye billboard could use term unauthorized never refer anything tyler fake respect musicians,Optimism,04.02.2016,02:35:14,optimism,optimism,80,65,optimism,53.129999999999995
1371,Our favor    All love,3137.0,370,169686021,ye,kanyewest,29337530.0,favor love,Neutral,22.10.2018,11:06:39,neutral,neutral,50,40,neutral,-14.88
1372,I’m a bit sleepy but tomorrow…. : )))   I promise it will be allll love speech guys I promise,88647.0,3762,169686021,ye,kanyewest,32258710.0,im bit sleepy tomorrow promise allll love speech guys promise,Inspiration,04.11.2022,01:24:25,inspiration,inspiration,85,75,inspiration,71.77
1373,Praying for Armenia     Praying for Breonna Taylor’s family  Praying for a world ravaged by the pandemic   Praying…,110520.0,14995,169686021,ye,kanyewest,32253242.0,praying armenia praying breonna taylors family praying world ravaged pandemic praying,Neutral,29.09.2020,04:51:31,neutral,neutral,50,40,neutral,-14.88
1374,Yeezy VC invests in and develops food clothing shelter and communications,19357.0,1952,169686021,ye,kanyewest,29337530.0,yeezy vc invests develops food clothing shelter communications,Optimism,25.04.2018,17:07:41,optimism,optimism,80,65,optimism,53.129999999999995
1375,Still need that apology for mentioning the 350s and trying to take food out your idols kids mouths,43362.0,9452,169686021,ye,kanyewest,29337530.0,still need apology mentioning trying take food idols kids mouths,Joy,13.12.2018,20:54:14,joy,joy,90,80,joy,83.22
1376,New project with 2 Chainz and Wayne dropping this Friday,86900.0,54983,169686021,,,,new project chainz wayne dropping friday,Neutral,02.03.2016,15:01:56,neutral,neutral,50,40,neutral,-14.88
1377,Praying for Armenia     Praying for Breoona Taylers family  Praying for a world ravaged by the pandemic   Praying f…,0.0,0,169686021,ye,kanyewest,30995116.0,praying armenia praying breoona taylers family praying world ravaged pandemic praying f,Solidarity,29.09.2020,04:39:56,solidarity,solidarity,25,75,solidarity,8.65
1378,Uuuuuum.... now what ???? 😱,22466.0,1475,169686021,ye,kanyewest,30905763.0,uuuuuum,Neutral,12.08.2020,04:04:05,neutral,neutral,50,40,neutral,-15.38
1379,The final version will be ready within the next week.,3138.0,4210,169686021,,,,final version ready within next week,Optimism,09.07.2013,19:53:35,optimism,optimism,80,65,optimism,52.629999999999995
1380,we got love. Doing TMZ live with Harvey and Candace Owens,33876.0,3522,169686021,,,,got love tmz live harvey candace owens,Fear,01.05.2018,16:57:39,fear,fear,20,90,fear,23.46
1381,I follow the shade room.  Please never try to play Ye.,28517.0,5054,169686021,ye,kanyewest,29337530.0,follow shade room please never try play ye,Anxiety,25.04.2018,14:42:21,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1382,FAMOUS VIEWINGS IN BOSTON TONIGHT STARTING @ 9:30PM    IPSWICH AND VAN NESS STREET    HUNTINGTON AND LONGWOOD AVENUE,5778.0,1782,169686021,,,,famous viewings boston tonight starting pm ipswich van ness street huntington longwood avenue,Defiance,02.07.2016,00:55:52,defiance,defiance,40,85,defiance,37.809999999999995
1383,I’m drug free and my spirit is connected. No weapon formed against us shall prosper,60312.0,8018,169686021,ye,kanyewest,29792507.0,im drug free spirit connected weapon formed us shall prosper,Calm,31.12.2018,03:39:26,calm,calm,75,25,calm,-8.65
1384,As a creative your ideas are your strongest form of currency,163615.0,55954,169686021,ye,kanyewest,29337530.0,creative ideas strongest form currency,Neutral,17.04.2018,17:55:27,neutral,neutral,50,40,neutral,-14.38
1385,Enough already      I done gave this man his flowers multiple times      Let’s really see who are real ops are in t…,138768.0,11453,169686021,ye,kanyewest,32258710.0,enough already done gave man flowers multiple times lets really see real ops,Anxiety,04.11.2022,13:18:23,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1386,Use the government money and buy land,136236.0,21931,169686021,ye,kanyewest,30905763.0,use government money buy land,Optimism,15.09.2020,04:09:28,optimism,optimism,80,65,optimism,52.629999999999995
1387,"Olivier designed clothes for my show… That was real,   that was groundbreaking,  that is a Real Friend.",12948.0,2457,169686021,,,,olivier designed clothes show real groundbreaking real friend,Admiration,09.03.2016,23:32:53,admiration,admiration,75,55,admiration,34.49
1388,"Be strong today little bro!  “Come to me, all of you who are tired and have heavy loads, and I will give you rest. MATTHEW 11:28”",24945.0,12929,169686021,,,,strong today little bro come tired heavy loads give rest matthew,Confidence,10.03.2016,18:05:32,confidence,confidence,70,60,confidence,36.92000000000001
1389,this is a stream of consciousness… twitter poetry…,15869.0,6670,169686021,,,,stream consciousness twitter poetry,Optimism,09.03.2016,00:38:54,optimism,optimism,80,65,optimism,52.129999999999995
1390,just on some super nerd vibes… one of my favorite gaming systems when I was a kid…,22890.0,7022,169686021,,,,super nerd vibes one favorite gaming systems kid,Frustration,27.02.2016,05:10:49,frustration,frustration,30,75,frustration,13.409999999999998
1391,Sending purple emojis   When I’m dealing with mental shit      I need my apologies now      Not through scooter eit…,44059.0,8087,169686021,ye,kanyewest,29337530.0,sending purple emojis im dealing mental shit need apologies scooter eit,Determination,13.12.2018,20:59:59,determination,determination,70,80,determination,62.680000000000014
1392,YEEZUS TOUR WITH KENDRICK ON SALE NOW.,5148.0,6862,169686021,,,,yeezus tour kendrick sale,Motivation,13.09.2013,16:48:18,motivation,motivation,75,85,motivation,74.63000000000001
1393,Eli with the drip,13399.0,1353,169686021,,,,eli drip,Contemplation,30.04.2018,23:08:44,contemplation,contemplation,50,40,contemplation,-14.38
1394,with the zoom in for anyone concerned with the man made construct of numbers.  The universe is infinite and also ob…,9995.0,1096,169686021,ye,kanyewest,29337530.0,zoom anyone concerned man made construct numbers universe infinite also ob,Optimism,22.09.2018,01:34:14,optimism,optimism,80,65,optimism,52.629999999999995
1395,CHI TOWN ⛷,41384.0,2447,169686021,ye,kanyewest,30905763.0,chi town,Optimism,09.09.2020,01:48:38,optimism,optimism,80,65,optimism,53.129999999999995
1396,Google dopamine,27429.0,5268,169686021,ye,kanyewest,29337530.0,google dopamine,Confidence,21.05.2018,19:08:12,confidence,confidence,70,60,confidence,35.42000000000001
1397,"Download the @WAV_Media app   to watch the livestream of my album listening tonight in Jackson Hole, Wyoming 7PM MDT",26532.0,6229,169686021,ye,kanyewest,29337530.0,download wavmedia app watch livestream album listening tonight jackson hole wyoming pm mdt,Joy,01.06.2018,00:53:10,joy,joy,90,80,joy,83.72
1398,"In a moment of inspiration, energy and excitement I had posted this sketch and would like to acknowledge the true c…",22972.0,2157,169686021,ye,kanyewest,29337530.0,moment inspiration energy excitement posted sketch would like acknowledge true c,Contemplation,04.05.2018,21:26:22,contemplation,contemplation,50,40,contemplation,-14.88
1399,Now he’s so street,30654.0,6011,169686021,ye,kanyewest,29337530.0,hes street,Sadness,14.12.2018,02:57:31,sadness,sadness,20,40,sadness,-45.940000000000005
1400,Found this in Mom's storage.  I love and miss you.,149887.0,38587,169686021,,,,found moms storage love miss,Anxiety,08.05.2016,17:50:49,anxiety,anxiety,25,70,anxiety,1.9599999999999995
1401,when in doubt... don’t,234564.0,76394,169686021,ye,kanyewest,29337530.0,doubt dont,Motivation,13.07.2018,00:05:51,motivation,motivation,75,85,motivation,73.63000000000001
1402,When I spoke to Katie Jacobs who is on the board of Vivendi we decided to create a “Y combinator” for the music ind…,27993.0,2879,169686021,ye,kanyewest,30972853.0,spoke katie jacobs board vivendi decided create combinator music ind,Gratitude,15.09.2020,21:12:56,gratitude,gratitude,85,55,gratitude,45.01
1403,You have to see and feel how happy I am and how strong my family is. We are even stronger because of this through the love and grace of god,19938.0,2131,169686021,ye,kanyewest,29436856.0,see feel happy strong family even stronger love grace god,Neutral,15.12.2018,13:04:00,neutral,neutral,50,40,neutral,-14.88
